constructorStandingsId,raceId,constructorId,points,position,positionText,wins
9390,385,22,31,3,3,0
9393,385,25,5,8,8,0
9394,385,18,1,10,10,0
9399,385,3,16,7,7,0
9400,385,37,21,5,5,0
9404,386,1,184,1,1,14
9405,386,6,65,2,2,1
9406,386,32,19,6,6,0
9407,386,21,23,4,4,0
9408,386,22,37,3,3,0
9411,386,25,5,8,8,0
9412,386,18,1,10,10,0
9417,386,3,17,7,7,0
9418,386,37,21,5,5,0
9422,387,1,199,1,1,15
9423,387,6,65,2,2,1
9424,387,32,23,4,4,0
9425,387,21,23,5,5,0
9426,387,22,39,3,3,0
9429,387,25,5,8,8,0
9430,387,18,1,10,10,0
9435,387,3,20,7,7,0
9436,387,37,22,6,6,0
9440,388,1,13,1,1,1
9441,388,3,7,2,2,0
9442,388,6,3,3,3,0
9443,388,22,2,4,4,0
9444,388,32,0,5,5,0
9446,388,25,0,7,7,0
9448,388,21,0,9,9,0
9449,388,34,0,10,10,0
9451,388,18,0,12,12,0
9452,388,37,0,13,13,0
9453,389,1,16,2,2,1
9454,389,3,16,1,1,1
9455,389,6,7,4,4,0
9456,389,22,2,6,6,0
9457,389,32,7,3,3,0
9459,389,25,0,7,7,0
9461,389,21,0,10,10,0
9462,389,34,0,8,8,0
9464,389,18,0,13,13,0
9465,389,37,0,14,14,0
9468,390,1,31,1,1,2
9469,390,3,16,2,2,1
9470,390,6,7,4,4,0
9471,390,22,2,8,8,0
9472,390,32,9,3,3,0
9474,390,25,0,10,10,0
9476,390,21,3,6,6,0
9477,390,34,4,5,5,0
9479,390,18,0,15,15,0
9480,390,37,0,14,14,0
9483,391,1,31,1,1,2
9484,391,3,22,2,2,1
9485,391,6,14,4,4,0
9486,391,22,2,9,9,0
9487,391,32,18,3,3,1
9489,391,25,2,8,8,0
9491,391,21,3,6,6,0
9492,391,34,4,5,5,0
9494,391,18,0,15,15,0
9495,391,37,1,11,11,0
9498,392,1,35,1,1,2
9499,392,3,30,2,2,1
9500,392,6,17,4,4,0
9501,392,22,2,9,9,0
9502,392,32,27,3,3,2
9504,392,25,2,8,8,0
9506,392,21,4,6,6,0
9507,392,34,4,5,5,0
9509,392,18,0,15,15,0
9510,392,37,1,11,11,0
9513,393,1,39,2,2,2
9514,393,3,45,1,1,2
9515,393,6,17,4,4,0
9516,393,22,4,7,7,0
9517,393,32,30,3,3,2
9519,393,25,3,8,8,0
9521,393,21,4,6,6,0
9522,393,34,4,5,5,0
9524,393,18,0,15,15,0
9525,393,37,1,11,11,0
9528,394,1,39,2,2,2
9529,394,3,60,1,1,3
9530,394,6,17,4,4,0
9531,394,22,5,6,6,0
9532,394,32,37,3,3,2
9534,394,25,3,8,8,0
9536,394,21,6,5,5,0
9537,394,34,4,7,7,0
9539,394,18,0,15,15,0
9540,394,37,1,11,11,0
9543,395,1,45,2,2,2
9544,395,3,69,1,1,4
9545,395,6,17,4,4,0
9546,395,22,5,7,7,0
9547,395,32,41,3,3,2
9549,395,25,8,5,5,0
9551,395,21,6,6,6,0
9552,395,34,4,8,8,0
9554,395,18,0,15,15,0
9555,395,37,1,12,12,0
9558,396,1,49,2,2,2
9559,396,3,78,1,1,5
9560,396,6,17,4,4,0
9561,396,22,8,6,6,0
9562,396,32,47,3,3,2
9564,396,25,8,5,5,0
9566,396,21,7,7,7,0
9567,396,34,6,8,8,0
9569,396,18,0,14,14,0
9570,396,37,1,12,12,0
9573,397,1,50,2,2,2
9574,397,3,93,1,1,6
9575,397,6,17,4,4,0
9576,397,22,15,5,5,0
9577,397,32,49,3,3,2
9579,397,25,8,6,6,0
9581,397,21,7,7,7,0
9582,397,34,6,8,8,0
9584,397,18,0,14,14,0
9585,397,37,1,12,12,0
9588,398,1,51,3,3,2
9589,398,3,106,1,1,7
9590,398,6,20,4,4,0
9591,398,22,17,5,5,0
9592,398,32,55,2,2,2
9594,398,25,8,6,6,0
9596,398,21,7,7,7,0
9597,398,34,6,8,8,0
9599,398,18,0,14,14,0
9600,398,37,1,12,12,0
9604,399,1,62,2,2,3
9605,399,3,110,1,1,7
9606,399,6,26,4,4,0
9607,399,22,20,5,5,0
9608,399,32,55,3,3,2
9610,399,25,8,6,6,0
9612,399,21,8,7,7,0
9613,399,34,6,8,8,0
9615,399,18,0,14,14,0
9616,399,37,1,12,12,0
9620,400,1,72,2,2,3
9621,400,3,122,1,1,8
9622,400,6,26,4,4,0
9623,400,22,20,5,5,0
9624,400,32,57,3,3,2
9626,400,25,8,6,6,0
9628,400,21,8,7,7,0
9629,400,34,6,8,8,0
9631,400,18,0,14,14,0
9632,400,37,1,12,12,0
9636,401,1,72,2,2,3
9637,401,3,137,1,1,9
9638,401,6,26,4,4,0
9639,401,22,22,5,5,0
9640,401,32,57,3,3,2
9642,401,25,8,8,8,0
9644,401,21,11,6,6,0
9645,401,34,10,7,7,0
9647,401,18,0,14,14,0
9648,401,37,1,12,12,0
9652,402,1,76,2,2,3
9653,402,3,137,1,1,9
9654,402,6,38,4,4,1
9655,402,22,24,5,5,0
9656,402,32,64,3,3,2
9658,402,25,8,8,8,0
9660,402,21,11,6,6,0
9661,402,34,10,7,7,0
9663,402,18,0,14,14,0
9664,402,37,1,12,12,0
9668,403,1,76,2,2,3
9669,403,3,137,1,1,9
9670,403,6,53,4,4,2
9671,403,22,28,5,5,0
9672,403,32,64,3,3,2
9674,403,25,11,6,6,0
9676,403,21,11,7,7,0
9677,403,34,10,8,8,0
9679,403,18,0,14,14,0
9680,403,37,1,13,13,0
9684,404,3,9,1,1,1
9685,404,32,6,3,3,0
9687,404,25,2,4,4,0
9688,404,22,1,5,5,0
9689,404,34,0,6,6,0
9690,404,21,0,7,7,0
9691,404,6,0,8,8,0
9692,404,1,0,9,9,0
9694,404,26,0,11,11,0
9696,404,18,0,13,13,0
9697,405,3,15,2,2,1
9698,405,32,15,1,1,1
9700,405,25,2,6,6,0
9701,405,22,4,5,5,0
9702,405,34,0,8,8,0
9703,405,21,0,7,7,0
9704,405,6,0,10,10,0
9705,405,1,7,4,4,0
9707,405,26,0,9,9,0
9709,405,18,0,13,13,0
9710,406,3,21,1,1,1
9711,406,32,15,3,3,1
9713,406,25,2,7,7,0
9714,406,22,8,4,4,0
9715,406,34,1,8,8,0
9716,406,21,0,9,9,0
9717,406,6,3,6,6,0
9718,406,1,18,2,2,1
9720,406,26,0,10,10,0
9722,406,18,0,13,13,0
9723,407,3,24,2,2,1
9724,407,32,19,3,3,1
9726,407,25,2,7,7,0
9727,407,22,8,5,5,0
9728,407,34,1,8,8,0
9729,407,21,0,9,9,0
9730,407,6,3,6,6,0
9731,407,1,33,1,1,2
9733,407,26,0,10,10,0
9735,407,18,0,13,13,0
9736,408,3,33,2,2,2
9737,408,32,25,3,3,1
9739,408,25,2,7,7,0
9740,408,22,8,6,6,0
9741,408,34,1,8,8,0
9742,408,21,0,9,9,0
9743,408,6,10,5,5,0
9744,408,1,34,1,1,2
9746,408,26,0,10,10,0
9748,408,18,0,13,13,0
9749,409,3,46,1,1,3
9750,409,32,27,3,3,1
9752,409,25,2,7,7,0
9753,409,22,8,6,6,0
9754,409,34,1,8,8,0
9755,409,21,0,9,9,0
9756,409,6,10,5,5,0
9757,409,1,43,2,2,2
9759,409,26,0,10,10,0
9761,409,18,0,13,13,0
9788,411,3,61,1,1,4
9787,410,18,0,13,13,0
9785,410,26,0,10,10,0
9782,410,6,13,5,5,0
9780,410,34,2,8,8,0
9778,410,25,2,7,7,0
9779,410,22,8,6,6,0
9781,410,21,0,9,9,0
9783,410,1,47,2,2,2
9776,410,32,36,3,3,2
9775,410,3,48,1,1,3
9789,411,32,36,3,3,2
9791,411,25,2,7,7,0
9792,411,22,8,6,6,0
9793,411,34,2,8,8,0
9794,411,21,0,9,9,0
9795,411,6,13,5,5,0
9796,411,1,56,2,2,2
9798,411,26,0,10,10,0
9800,411,18,0,13,13,0
9801,412,3,76,1,1,5
9802,412,32,36,3,3,2
9804,412,25,5,7,7,0
9805,412,22,8,6,6,0
9806,412,34,2,8,8,0
9807,412,21,0,9,9,0
9808,412,6,13,5,5,0
9809,412,1,60,2,2,2
9811,412,26,0,11,11,0
9813,412,18,0,13,13,0
9814,413,3,89,1,1,6
9815,413,32,42,3,3,2
9817,413,25,5,7,7,0
9818,413,22,8,6,6,0
9819,413,34,2,8,8,0
9820,413,21,0,9,9,0
9821,413,6,13,5,5,0
9822,413,1,63,2,2,2
9824,413,26,0,10,10,0
9826,413,18,0,13,13,0
9827,414,3,102,1,1,7
9828,414,32,50,3,3,2
9830,414,25,6,7,7,0
9831,414,22,8,6,6,0
9832,414,34,2,8,8,0
9833,414,21,0,9,9,0
9834,414,6,16,5,5,0
9835,414,1,63,2,2,2
9837,414,26,0,10,10,0
9839,414,18,0,13,13,0
9840,415,3,102,1,1,7
9841,415,32,50,3,3,2
9843,415,25,6,7,7,0
9844,415,22,8,6,6,0
9845,415,34,2,9,9,0
9846,415,21,1,10,10,0
9847,415,6,26,5,5,0
9848,415,1,72,2,2,3
9850,415,26,5,8,8,0
9852,415,18,0,13,13,0
9853,416,3,117,1,1,8
9854,416,32,50,3,3,2
9856,416,25,6,8,8,0
9857,416,22,10,6,6,0
9858,416,34,2,9,9,0
9859,416,21,1,10,10,0
9860,416,6,30,4,4,0
9861,416,1,75,2,2,3
9863,416,26,6,7,7,0
9865,416,18,0,13,13,0
9867,417,3,130,1,1,9
9868,417,32,53,3,3,2
9870,417,25,6,8,8,0
9871,417,22,10,6,6,0
9872,417,34,2,9,9,0
9873,417,21,1,10,10,0
9874,417,6,33,4,4,0
9875,417,1,81,2,2,3
9877,417,26,6,7,7,0
9879,417,18,0,13,13,0
9881,418,3,135,1,1,9
9882,418,32,57,3,3,2
9884,418,25,6,8,8,0
9885,418,22,19,6,6,1
9886,418,34,2,9,9,0
9887,418,21,1,10,10,0
9888,418,6,33,4,4,0
9889,418,1,87,2,2,3
9891,418,26,6,7,7,0
9893,418,18,0,12,12,0
9895,419,3,141,1,1,9
9896,419,32,58,3,3,2
9898,419,25,11,7,7,0
9899,419,22,19,6,6,1
9900,419,34,2,9,9,0
9901,419,21,1,10,10,0
9902,419,6,37,4,4,0
9903,419,1,96,2,2,4
9905,419,26,6,8,8,0
9907,419,18,0,12,12,0
9909,420,1,9,1,1,1
9910,420,6,9,2,2,0
9911,420,32,4,3,3,0
9912,420,4,2,4,4,0
9914,420,25,0,6,6,0
9916,420,21,0,8,8,0
9918,420,51,0,10,10,0
9919,420,18,0,11,11,0
9920,420,3,0,12,12,0
9921,420,34,0,13,13,0
9923,421,1,9,3,3,1
9924,421,6,15,2,2,0
9925,421,32,16,1,1,1
9926,421,4,6,4,4,0
9928,421,25,1,6,6,0
9930,421,21,0,10,10,0
9932,421,51,0,11,11,0
9933,421,18,0,13,13,0
9934,421,3,2,5,5,0
9935,421,34,0,12,12,0
9938,422,1,12,3,3,1
9939,422,6,16,2,2,0
9940,422,32,25,1,1,2
9941,422,4,10,4,4,0
9943,422,25,1,7,7,0
9945,422,21,6,5,5,0
9947,422,51,0,12,12,0
9948,422,18,0,13,13,0
9949,422,3,4,6,6,0
9950,422,34,0,9,9,0
9953,423,1,21,3,3,2
9954,423,6,22,2,2,0
9955,423,32,29,1,1,2
9956,423,4,12,4,4,0
9958,423,25,1,8,8,0
9960,423,21,6,5,5,0
9962,423,51,0,13,13,0
9963,423,18,0,15,15,0
9964,423,3,4,7,7,0
9965,423,34,0,9,9,0
9969,424,1,25,3,3,2
9970,424,6,37,1,1,1
9971,424,32,31,2,2,2
9972,424,4,12,4,4,0
9974,424,25,1,8,8,0
9976,424,21,6,6,6,0
9978,424,51,0,12,12,0
9979,424,18,0,15,15,0
9980,424,3,8,5,5,0
9981,424,34,0,9,9,0
10029,425,34,1,9,9,0
10019,425,32,33,2,2,2
10028,425,3,17,4,4,1
10027,425,18,0,15,15,0
10020,425,4,12,5,5,0
10024,425,21,6,6,6,0
10026,425,51,0,10,10,0
10022,425,25,4,8,8,0
10018,425,6,47,1,1,1
10017,425,1,25,3,3,2
10061,426,34,10,6,6,1
10059,426,18,0,15,15,0
10056,426,21,6,7,7,0
10054,426,25,4,9,9,0
10050,426,6,50,1,1,1
10058,426,51,0,10,10,0
10060,426,3,23,4,4,1
10051,426,32,35,2,2,2
10049,426,1,29,3,3,2
10052,426,4,13,5,5,0
10065,427,1,38,2,2,3
10066,427,6,56,1,1,1
10067,427,32,35,3,3,2
10068,427,4,15,5,5,0
10070,427,25,4,9,9,0
10072,427,21,6,8,8,0
10074,427,51,0,10,10,0
10075,427,18,0,15,15,0
10076,427,3,23,4,4,1
10077,427,34,14,6,6,1
10081,428,1,46,2,2,3
10082,428,6,65,1,1,2
10083,428,32,35,3,3,2
10084,428,4,15,5,5,0
10086,428,25,4,9,9,0
10088,428,21,9,8,8,0
10090,428,51,0,10,10,0
10091,428,18,0,13,13,0
10092,428,3,24,4,4,1
10093,428,34,14,6,6,1
10097,429,1,55,2,2,4
10098,429,6,72,1,1,2
10099,429,32,43,3,3,2
10100,429,4,15,6,6,0
10102,429,25,4,9,9,0
10104,429,21,9,8,8,0
10106,429,51,0,10,10,0
10107,429,18,0,13,13,0
10108,429,3,24,4,4,1
10109,429,34,15,5,5,1
10113,430,1,70,2,2,5
10114,430,6,75,1,1,2
10115,430,32,49,3,3,2
10116,430,4,15,6,6,0
10118,430,25,4,9,9,0
10120,430,21,9,8,8,0
10122,430,51,0,10,10,0
10123,430,18,0,13,13,0
10124,430,3,25,4,4,1
10125,430,34,15,5,5,1
10129,431,1,79,1,1,6
10130,431,6,77,2,2,2
10131,431,32,54,3,3,2
10132,431,4,15,6,6,0
10134,431,25,4,9,9,0
10136,431,21,9,8,8,0
10138,431,51,0,10,10,0
10139,431,18,0,13,13,0
10140,431,3,25,4,4,1
10141,431,34,24,5,5,1
10145,431,26,0,17,17,0
10146,432,1,83,1,1,6
10147,432,6,77,2,2,2
10148,432,32,63,3,3,3
10149,432,4,16,6,6,0
10151,432,25,4,9,9,0
10153,432,21,9,8,8,0
10155,432,51,0,10,10,0
10156,432,18,0,13,13,0
10157,432,3,34,4,4,1
10158,432,34,26,5,5,1
10162,432,26,0,17,17,0
10163,433,1,86,1,1,6
10164,433,6,77,2,2,2
10165,433,32,71,3,3,3
10166,433,4,16,6,6,0
10168,433,25,4,9,9,0
10170,433,21,10,8,8,0
10172,433,51,0,10,10,0
10173,433,18,0,13,13,0
10174,433,3,47,4,4,2
10175,433,34,26,5,5,1
10179,433,26,0,17,17,0
10180,434,1,90,1,1,6
10181,434,6,80,2,2,2
10182,434,32,71,3,3,3
10183,434,4,16,6,6,0
10185,434,25,4,9,9,0
10187,434,21,13,7,7,0
10189,434,51,0,10,10,0
10190,434,18,0,13,13,0
10191,434,3,62,4,4,3
10192,434,34,26,5,5,1
10196,434,26,0,17,17,0
10197,435,1,90,1,1,6
10198,435,6,82,2,2,2
10199,435,32,71,4,4,3
10200,435,4,16,7,7,0
10202,435,25,7,9,9,0
10204,435,21,14,8,8,0
10206,435,51,0,12,12,0
10207,435,18,0,11,11,0
10208,435,3,71,3,3,4
10209,435,34,26,5,5,1
10213,435,26,0,17,17,0
10214,436,1,9,1,1,1
10215,436,3,6,2,2,0
10216,436,32,4,3,3,0
10217,436,51,3,4,4,0
10218,436,4,2,5,5,0
10219,436,21,1,6,6,0
10222,436,34,0,9,9,0
10223,436,6,0,10,10,0
10227,437,1,24,1,1,2
10228,437,3,6,2,2,0
10229,437,32,4,5,5,0
10230,437,51,6,4,4,0
10231,437,4,6,3,3,0
10232,437,21,1,7,7,0
10235,437,34,0,13,13,0
10236,437,6,0,11,11,0
10240,437,25,0,12,12,0
10241,437,54,0,14,14,0
10242,438,1,24,1,1,2
10243,438,3,9,4,4,0
10244,438,32,6,5,5,0
10245,438,51,6,6,6,0
10246,438,4,12,3,3,0
10247,438,21,1,9,9,0
10250,438,34,0,12,12,0
10251,438,6,13,2,2,1
10255,438,25,0,13,13,0
10256,438,54,0,14,14,0
10288,440,3,10,5,5,0
10287,440,1,42,1,1,4
10286,439,54,0,14,14,0
10285,439,25,0,13,13,0
10277,439,21,3,7,7,0
10276,439,4,15,3,3,0
10273,439,3,9,5,5,0
10280,439,34,0,12,12,0
10281,439,6,19,2,2,1
10275,439,51,6,6,6,0
10274,439,32,10,4,4,0
10272,439,1,33,1,1,3
10289,440,32,16,4,4,0
10290,440,51,6,6,6,0
10291,440,4,21,3,3,0
10292,440,21,3,7,7,0
10295,440,34,0,12,12,0
10296,440,6,22,2,2,1
10300,440,25,0,14,14,0
10301,440,54,0,15,15,0
10302,441,1,46.5,1,1,5
10303,441,3,11.5,5,5,0
10304,441,32,17,4,4,0
10305,441,51,6,6,6,0
10306,441,4,21,3,3,0
10307,441,21,3,8,8,0
10310,441,34,0,13,13,0
10311,441,6,24.5,2,2,1
10315,441,25,0,15,15,0
10316,441,54,0,14,14,0
10317,442,1,56.5,1,1,5
10318,442,3,11.5,5,5,0
10319,442,32,21,4,4,0
10320,442,51,6,7,7,0
10321,442,4,21,3,3,0
10322,442,21,3,9,9,0
10325,442,34,9,6,6,1
10326,442,6,26.5,2,2,1
10330,442,25,0,15,15,0
10331,442,54,0,14,14,0
10332,443,1,59.5,1,1,5
10333,443,3,13.5,6,6,0
10334,443,32,27,2,2,0
10335,443,51,6,7,7,0
10336,443,4,21,5,5,0
10337,443,21,3,9,9,0
10340,443,34,22,4,4,2
10341,443,6,26.5,3,3,1
10345,443,25,0,15,15,0
10346,443,54,0,14,14,0
10347,444,1,59.5,1,1,5
10348,444,3,25.5,4,4,1
10349,444,32,32,3,3,0
10350,444,51,6,7,7,0
10351,444,4,21,6,6,0
10352,444,21,3,9,9,0
10355,444,34,22,5,5,2
10356,444,6,32.5,2,2,1
10360,444,25,0,15,15,0
10361,444,54,0,13,13,0
10362,445,1,68.5,1,1,6
10363,445,3,25.5,5,5,1
10364,445,32,35,3,3,0
10365,445,51,6,8,8,0
10366,445,4,27,4,4,0
10367,445,21,3,9,9,0
10370,445,34,22,6,6,2
10371,445,6,35.5,2,2,1
10375,445,25,0,15,15,0
10376,445,54,0,13,13,0
10377,446,1,83.5,1,1,7
10378,446,3,25.5,5,5,1
10379,446,32,38,2,2,0
10380,446,51,6,8,8,0
10381,446,4,33,4,4,0
10382,446,21,3,9,9,0
10385,446,34,22,6,6,2
10386,446,6,36.5,3,3,1
10390,446,25,0,15,15,0
10391,446,54,0,13,13,0
10392,447,1,92.5,1,1,8
10393,447,3,25.5,6,6,1
10394,447,32,38,3,3,0
10395,447,51,6,8,8,0
10396,447,4,33,4,4,0
10397,447,21,6,9,9,0
10400,447,34,31,5,5,2
10401,447,6,40.5,2,2,1
10405,447,25,0,15,15,0
10406,447,54,0,13,13,0
10407,448,1,107.5,1,1,9
10408,448,3,25.5,6,6,1
10409,448,32,45,2,2,0
10410,448,51,6,8,8,0
10411,448,4,34,4,4,0
10412,448,21,6,9,9,0
10415,448,34,33,5,5,2
10416,448,6,40.5,3,3,1
10420,448,25,0,15,15,0
10421,448,54,0,13,13,0
10452,450,1,128.5,1,1,11
10451,449,54,0,12,12,0
10446,449,6,46.5,2,2,1
10441,449,4,34,4,4,0
10440,449,51,10,8,8,0
10438,449,3,25.5,6,6,1
10450,449,25,0,15,15,0
10445,449,34,33,5,5,2
10442,449,21,6,9,9,0
10437,449,1,116.5,1,1,10
10439,449,32,45,3,3,0
10453,450,3,25.5,6,6,1
10454,450,32,45,3,3,0
10455,450,51,11,8,8,0
10456,450,4,34,5,5,0
10457,450,21,6,9,9,0
10460,450,34,37,4,4,2
10461,450,6,54.5,2,2,1
10465,450,25,0,15,15,0
10466,450,54,0,12,12,0
10467,451,1,143.5,1,1,12
10468,451,3,25.5,6,6,1
10469,451,32,47,3,3,0
10470,451,51,11,8,8,0
10471,451,4,34,5,5,0
10472,451,21,6,9,9,0
10475,451,34,38,4,4,2
10476,451,6,57.5,2,2,1
10480,451,25,0,15,15,0
10481,451,54,0,12,12,0
10482,452,34,9,1,1,1
10483,452,1,4,2,2,0
10484,452,3,3,3,3,0
10485,452,6,2,4,4,0
10486,452,21,1,5,5,0
10487,452,4,0,6,6,0
10489,452,25,0,8,8,0
10490,452,32,0,9,9,0
10491,452,55,0,10,10,0
10493,452,54,0,12,12,0
10495,452,51,0,14,14,0
10497,453,34,9,2,2,1
10498,453,1,19,1,1,1
10499,453,3,6,4,4,0
10500,453,6,6,3,3,0
10501,453,21,3,5,5,0
10502,453,4,0,7,7,0
10504,453,25,0,9,9,0
10505,453,32,0,11,11,0
10506,453,55,1,6,6,0
10508,453,54,0,13,13,0
10510,453,51,0,14,14,0
10512,454,34,15,2,2,1
10513,454,1,19,1,1,1
10514,454,3,9,5,5,0
10515,454,6,9,4,4,0
10516,454,21,3,6,6,0
10517,454,4,13,3,3,1
10519,454,25,0,9,9,0
10520,454,32,0,11,11,0
10521,454,55,1,7,7,0
10523,454,54,0,14,14,0
10525,454,51,0,12,12,0
10527,455,34,15,4,4,1
10528,455,1,21,2,2,1
10529,455,3,12,5,5,0
10530,455,6,22,1,1,1
10531,455,21,4,6,6,0
10532,455,4,19,3,3,1
10534,455,25,0,9,9,0
10535,455,32,0,13,13,0
10536,455,55,1,7,7,0
10538,455,54,0,12,12,0
10540,455,51,0,11,11,0
10542,456,34,21,3,3,1
10543,456,1,21,4,4,1
10544,456,3,21,5,5,1
10545,456,6,25,1,1,1
10546,456,21,4,6,6,0
10547,456,4,23,2,2,1
10549,456,25,2,7,7,0
10550,456,32,0,13,13,0
10551,456,55,1,9,9,0
10553,456,54,0,12,12,0
10555,456,51,1,8,8,0
10557,457,34,24,3,3,1
10558,457,1,21,5,5,1
10559,457,3,24,4,4,1
10560,457,6,31,2,2,1
10561,457,21,4,6,6,0
10562,457,4,36,1,1,2
10564,457,25,2,7,7,0
10565,457,32,0,12,12,0
10566,457,55,1,8,8,0
10568,457,54,0,13,13,0
10570,457,51,1,9,9,0
10572,458,34,27,4,4,1
10573,458,1,25,5,5,1
10574,458,3,32,2,2,1
10575,458,6,31,3,3,1
10576,458,21,4,7,7,0
10577,458,4,36,1,1,2
10579,458,25,11,6,6,1
10580,458,32,1,8,8,0
10581,458,55,1,9,9,0
10583,458,54,0,13,13,0
10585,458,51,1,10,10,0
10587,459,34,27,4,4,1
10588,459,1,26,5,5,1
10589,459,3,35,3,3,1
10590,459,6,44,2,2,2
10591,459,21,4,7,7,0
10592,459,4,44,1,1,2
10594,459,25,11,6,6,1
10595,459,32,1,8,8,0
10596,459,55,1,10,10,0
10598,459,54,0,13,13,0
10600,459,51,1,9,9,0
10602,460,34,33,4,4,1
10603,460,1,27,5,5,1
10604,460,3,35,3,3,1
10605,460,6,50,2,2,2
10606,460,21,4,8,8,0
10607,460,4,53,1,1,3
10609,460,25,11,6,6,1
10610,460,32,4,7,7,0
10611,460,55,1,10,10,0
10613,460,54,0,13,13,0
10615,460,51,1,9,9,0
10618,461,34,37,3,3,1
10619,461,1,29,5,5,1
10620,461,3,36,4,4,1
10621,461,6,59,1,1,3
10622,461,21,4,9,9,0
10623,461,4,56,2,2,3
10625,461,25,11,6,6,1
10626,461,32,4,8,8,0
10627,461,55,1,10,10,0
10629,461,54,0,13,13,0
10631,461,51,7,7,7,0
10634,462,34,41,3,3,1
10635,462,1,30,5,5,1
10636,462,3,36,4,4,1
10637,462,6,65,2,2,3
10638,462,21,4,9,9,0
10639,462,4,68,1,1,4
10641,462,25,11,6,6,1
10642,462,32,6,8,8,0
10643,462,55,1,10,10,0
10645,462,54,0,13,13,0
10647,462,51,7,7,7,0
10650,463,34,41,3,3,1
10651,463,1,34,5,5,1
10652,463,3,36,4,4,1
10653,463,6,80,1,1,4
10654,463,21,4,9,9,0
10655,463,4,68,2,2,4
10657,463,25,12,6,6,1
10658,463,32,6,8,8,0
10659,463,55,1,11,11,0
10661,463,54,0,14,14,0
10663,463,51,9,7,7,0
10666,464,34,50,3,3,2
10667,464,1,34,5,5,1
10668,464,3,36,4,4,1
10669,464,6,89,1,1,4
10670,464,21,4,10,10,0
10671,464,4,72,2,2,4
10673,464,25,12,6,6,1
10674,464,32,8,8,8,0
10675,464,55,1,11,11,0
10677,464,54,0,14,14,0
10679,464,51,9,7,7,0
10714,466,34,72,3,3,4
10709,465,54,0,14,14,0
10707,465,55,1,11,11,0
10706,465,32,12,8,8,0
10705,465,25,12,6,6,1
10701,465,6,89,1,1,4
10699,465,1,34,5,5,1
10711,465,51,12,7,7,0
10702,465,21,4,10,10,0
10703,465,4,78,2,2,4
10698,465,34,59,3,3,3
10700,465,3,36,4,4,1
10715,466,1,34,5,5,1
10716,466,3,38,4,4,1
10717,466,6,89,1,1,4
10718,466,21,4,10,10,0
10719,466,4,79,2,2,4
10721,466,25,12,7,7,1
10722,466,32,12,8,8,0
10723,466,55,1,11,11,0
10725,466,54,0,14,14,0
10727,466,51,18,6,6,0
10730,467,4,13,1,1,1
10731,467,3,8,2,2,0
10732,467,1,4,3,3,0
10733,467,25,0,4,4,0
10734,467,32,0,5,5,0
10735,467,54,0,6,6,0
10736,467,51,0,7,7,0
10737,467,37,0,8,8,0
10738,467,55,0,9,9,0
10739,467,56,0,10,10,0
10740,467,6,0,11,11,0
10743,467,34,0,14,14,0
10745,467,21,0,16,16,0
10746,467,57,0,17,17,0
10747,468,4,22,1,1,2
10748,468,3,8,3,3,0
10749,468,1,10,2,2,0
10750,468,25,3,5,5,0
10751,468,32,4,4,4,0
10752,468,54,2,6,6,0
10753,468,51,0,11,11,0
10754,468,37,0,8,8,0
10755,468,55,0,12,12,0
10756,468,56,0,13,13,0
10757,468,6,1,7,7,0
10760,468,34,0,14,14,0
10762,468,21,0,10,10,0
10763,468,57,0,17,17,0
10764,469,4,22,1,1,2
10765,469,3,14,3,3,0
10766,469,1,20,2,2,1
10767,469,25,6,5,5,0
10768,469,32,6,4,4,0
10769,469,54,2,7,7,0
10770,469,51,0,12,12,0
10771,469,37,0,9,9,0
10772,469,55,0,13,13,0
10773,469,56,0,14,14,0
10774,469,6,1,8,8,0
10777,469,34,4,6,6,0
10779,469,21,0,11,11,0
10780,469,57,0,16,16,0
10781,470,4,22,1,1,2
10782,470,3,14,4,4,0
10783,470,1,20,2,2,1
10784,470,25,10,5,5,0
10785,470,32,6,6,6,0
10786,470,54,4,8,8,0
10787,470,51,0,12,12,0
10788,470,37,0,10,10,0
10789,470,55,0,13,13,0
10790,470,56,0,14,14,0
10791,470,6,16,3,3,1
10794,470,34,4,7,7,0
10796,470,21,0,11,11,0
10797,470,57,0,17,17,0
10798,471,4,22,2,2,2
10799,471,3,20,3,3,0
10800,471,1,29,1,1,2
10801,471,25,10,5,5,0
10802,471,32,9,6,6,0
10803,471,54,4,9,9,0
10804,471,51,0,14,14,0
10805,471,37,0,13,13,0
10806,471,55,0,15,15,0
10807,471,56,1,11,11,0
10808,471,6,16,4,4,1
10811,471,34,6,7,7,0
10813,471,21,0,12,12,0
10814,471,57,0,17,17,0
10815,472,4,22,2,2,2
10816,472,3,21,4,4,0
10817,472,1,29,1,1,2
10818,472,25,10,7,7,0
10819,472,32,14,6,6,0
10820,472,54,4,10,10,0
10821,472,51,4,9,9,0
10822,472,37,0,14,14,0
10823,472,55,0,15,15,0
10824,472,56,1,12,12,0
10825,472,6,22,3,3,1
10828,472,34,15,5,5,1
10830,472,21,0,13,13,0
10831,472,57,0,17,17,0
10832,473,4,22,4,4,2
10833,473,3,26,3,3,0
10834,473,1,38,1,1,3
10835,473,25,10,8,8,0
10836,473,32,14,6,6,0
10837,473,54,4,10,10,0
10838,473,51,4,9,9,0
10839,473,37,0,13,13,0
10840,473,55,0,15,15,0
10841,473,56,1,12,12,0
10842,473,6,26,2,2,1
10845,473,34,15,5,5,1
